,day,len_P0,len_P1,len_P2,len_P3
1069,6.0,82.06138670677365,99.28019534484096,92.46459158820689,75.84464839542869
1070,7.0,113.59392191402678,139.29555071747959,128.2151878675657,114.52637789497855
1071,8.0,161.96234674382262,194.41636614375295,169.31101343013358,155.03631765614054
1072,9.0,201.65457635169753,249.55799154877678,230.14154769339575,200.96946024040975
1073,10.0,253.15687723447218,322.0487954417803,283.93523615182016,250.45004110851116
1074,11.0,313.4261286630696,395.52694865677336,347.73835352838705,316.67688649058124
1075,12.0,368.87436408281854,457.630779858495,414.56967250632107,380.889435851385
1076,13.0,418.59953143432483,522.5895280494769,475.56645225791374,438.7469929355255
1077,14.0,456.0272387078351,589.4073934772183,531.7058638289828,489.81008563818017
1078,15.0,499.1975234733992,638.4777553051371,591.8265358751129,548.6983283866413
1079,16.0,546.5080817415926,695.8230402401682,643.6707610129611,599.4500354222671
1080,17.0,601.650254146788,747.0799049499053,693.1306707116278,656.9464210994697
1081,18.0,653.3812310048567,793.0595377568679,745.6516201530277,709.877515684843
1082,19.0,705.8986324713906,842.2488097592839,802.4031495587953,761.8157373156284
1083,20.0,768.6151851582918,889.4740601718536,853.1152765665788,808.0800184067281
1084,21.0,820.0177343290288,929.0523411169709,911.1264553636362,844.9639353237565
1085,22.0,867.9751664556494,971.0639359443509,961.7449195351951,895.3474454926575
1086,23.0,926.3545173339178,1014.1987877072359,1003.2971047833023,942.8487948702984
1087,24.0,969.5921819932332,1054.5890276542361,1050.3390949685213,985.5166911178786
1088,25.0,1016.370839670896,1101.5543881740396,1089.7494048263536,1035.8832383864376
1089,26.0,1066.3111501697804,1154.3691916315665,1126.5510587151634,1077.9400615936283
1090,27.0,1113.2739342468533,1208.8420736589424,1165.9733523741625,1117.1498549839666
1091,28.0,1152.6070800556818,1252.76453557286,1202.707942712754,1152.3119429584838
1092,1.0,6.453779260702408,4.392854992649094,3.753975655342812,3.7260404070733637
1093,2.0,16.709689415029086,11.999104999170935,7.469770075004689,9.86069431014837
1094,3.0,33.34702272990403,24.690003166643628,16.206088469924293,24.35723741504499
1095,4.0,52.02710527589546,39.58818709156678,33.55840836105793,41.07150702875485
1096,5.0,71.96304097584286,59.661941933348075,49.12799379899334,65.82188567124244
1097,6.0,99.34109524136571,87.81846059015767,74.6408278557698,94.73595322156353
1098,7.0,131.12559088941234,127.36160666130476,107.40473639542572,131.27856204962862
1099,8.0,176.71936507445335,171.36439917674846,147.20311062884196,171.23669477096277
1100,9.0,224.00664430251175,221.2868634946133,193.65355638603512,214.02853536141723
1101,10.0,269.97924457611356,266.80204334327607,243.18573617080753,264.9286083141751
1102,11.0,316.53041697388693,319.7810661664381,301.9644479126117,306.87393847751866
1103,12.0,361.1948641065818,382.31825175513774,355.7753854212726,347.2103679344267
1104,13.0,413.4753750809756,429.85728596072283,407.2629616958168,389.492161105215
1105,14.0,461.70277360963985,487.8918020838366,460.21567952522355,438.06394013509384
1106,15.0,510.901479743971,545.982095006535,504.18087954081125,492.88207215979946
1107,16.0,557.5291243250877,595.8944556210112,550.0385966015958,539.5542430163371
1108,17.0,594.86132782049,638.5825578353285,595.5105969070644,591.8778904301367
1109,18.0,628.830978608525,683.406321666564,641.5196885789545,630.4699969129417
1110,19.0,669.5955094286824,725.4044398819829,695.7232815419281,665.5206604269252
1111,20.0,703.479816225753,767.1295684651511,750.3852820389391,705.8600483140251
1112,21.0,736.4990718101285,813.7769611959529,792.488774108459,738.368929941315
1113,22.0,778.1672631115583,859.2999757101875,833.2640816116145,781.4523301453244
1114,23.0,816.6070449344882,907.9520902136039,879.2021505267583,819.1650758446484
1115,24.0,858.0204253134337,960.9088549215753,923.7397380405272,854.4622973886009
1116,25.0,891.8301296640844,1004.8143264449675,970.9599080913288,898.5432860247439
1117,26.0,925.8026631273049,1045.3583917633616,1012.9519401437668,938.9737961546173
1118,27.0,970.9202441985958,1086.5878240903014,1053.155580582225,975.4145742737232
1119,28.0,1004.4239667830079,1129.1075029319863,1087.772874893999,1011.377945737763
1120,1.0,5.1041050800460805,3.744634383116859,4.777207636970342,4.595904241010842
1121,2.0,10.353619312291862,9.379476337112786,11.267443107067884,10.170240476536055
1122,3.0,24.242718519502024,17.1887396957405,23.617964083810936,22.41049734392216
1123,4.0,41.95719819070956,28.60679892584266,39.66966322941726,39.86363936160501
1124,5.0,63.14375970549957,51.930738843794614,58.1485187081498,62.194544366044504
1125,6.0,96.23875193655559,81.47363702197694,84.33621931197844,91.39199366563294
1126,7.0,135.8063067673994,117.6530744442139,118.35287554442199,142.01817008236017
1127,8.0,183.20387747263587,164.9323782902782,158.2248714421259,188.55464417823637
1128,9.0,238.8711894203641,224.23998650928667,205.4660484047564,242.9735139571349
1129,10.0,295.61507573099925,279.58420127346193,257.18003007751537,308.2553478121788
1130,11.0,354.6449846108431,332.1687093451252,311.6962211173978,365.6983917418414
1131,12.0,410.6529002175173,383.91230122992897,367.4865418011508,436.5296275891528
1132,13.0,468.70501946027764,426.786179649564,424.05195023355543,505.39868746731327
1133,14.0,516.5773789591242,472.53196063902624,477.6818116534984,564.6671974084173
1134,15.0,558.7228817241117,519.5212151667856,524.0436645043224,622.7965256139369
1135,16.0,604.0062400510527,568.7424680895454,577.9362314155114,682.0013725975613
1136,17.0,657.3567529854242,607.1968115732003,631.7959390486834,738.225496262492
1137,18.0,703.9905938628282,655.1576863646369,689.2579767392069,794.1690821224106
1138,19.0,750.1459447874529,701.7203633597186,738.1786102276297,849.0575154399393
1139,20.0,798.4089647336997,746.721612368592,788.2582044132085,905.9610501651655
1140,21.0,847.4306889179516,787.5365559099572,830.5909272912598,957.6689699098879
1141,22.0,892.2742555491842,827.0584678417603,870.1954726536806,1011.7010597209728
1142,23.0,932.5929349824002,861.2224755389343,913.1562291301904,1071.0355531698403
1143,24.0,973.8282846734072,898.4824714746878,961.0017436798321,1122.1340235298371
1144,25.0,1011.1153398427925,934.7098048888088,1002.9267523926801,1169.6548087531387
1145,26.0,1056.918598345038,967.1811894957482,1040.6873403110094,1216.7405797846413
1146,27.0,1099.6386573756313,1001.0237734334354,1080.765964102264,1263.1363371326665
1147,28.0,1152.1384438520313,1048.1359276379003,1121.3208319227815,1315.4259561474896
1148,1.0,5.3041752412653995,4.843214823763849,3.8154623427364784,4.422900857884471
1149,2.0,14.787278702196092,15.608288504294151,12.420434020870454,8.705202783444843
1150,3.0,31.45373656107393,34.8152974444377,22.95999960565865,17.62671380688473
1151,4.0,48.299595578765576,56.902395500647806,35.29649161570713,36.40336003902607
1152,5.0,69.23112465541168,84.07516275496788,53.06867026748303,58.843168631253484
1153,6.0,97.42847246493487,115.59148064309854,74.86831119242325,86.2036941939069
1154,7.0,134.81476162922365,149.69029784957073,111.90640839071997,119.16629377221125
1155,8.0,176.11182501977535,193.0389654111014,157.0370231073418,157.84562305029283
1156,9.0,221.4840975801138,238.34923819848862,208.98134788660985,201.79040713267705
1157,10.0,269.6131431870743,292.2331837898831,257.61587289851843,251.92693914745462
1158,11.0,323.7709184845539,348.4669276002152,314.2335620293767,306.15423707262323
1159,12.0,383.62682622542957,394.8129795017992,384.8422182220131,355.2500620406656
1160,13.0,432.88142764685927,449.74430407069485,444.4119937600266,406.0642220424978
1161,14.0,498.713809346973,509.25438249834156,489.2303848758644,453.1057247123854
1162,15.0,553.3976787980264,565.493776341752,535.9279421630055,503.1183034407309
1163,16.0,604.2304300221068,614.5820073666307,581.6114052198484,551.3462407641782
1164,17.0,653.7483070362923,657.2566766351813,625.158393620357,598.8979104375255
1165,18.0,702.9781759099892,703.3680274977374,671.2924994739432,639.3528811810812
1166,19.0,754.5099377596268,748.8173543089692,720.3434484604397,690.363045800015
1167,20.0,803.9781900720658,800.8579932880218,763.6866747941599,742.8418440304749
1168,21.0,852.8349684481207,849.2704106397146,801.8561275340742,797.2490925421873
1169,22.0,909.2970801239074,898.5117730165277,847.7155091163847,848.5671201628727
1170,23.0,962.0355640194613,936.3869355939979,889.0732507939714,898.3522516814586
1171,24.0,1018.063657065511,977.0978145229126,931.4551902873741,939.9362018610725
1172,25.0,1057.3979219785547,1019.1907093219496,969.2051201989918,976.32131067184
1173,26.0,1104.7046351456156,1062.1201878823051,999.3414842358386,1019.2927626038706
1174,27.0,1147.4404146440747,1098.9112239915407,1036.1000700034092,1061.0146158993632
1175,28.0,1185.6061443086842,1138.6253098109482,1066.4465685939601,1098.5673879503436
1176,1.0,5.342686646480575,4.763387827340223,5.0,3.9503420575912678
1177,2.0,12.47636281225351,13.0219324326638,10.82463239679861,9.303868259527798
1178,3.0,27.63684233811755,21.86108351467251,23.328819433357484,20.227441172798475
1179,4.0,48.5840608786279,42.29135108581653,42.217836988437234,31.4440607905264
1180,5.0,67.5465266272408,71.19814409262682,64.18654208552562,48.960825881253456
1181,6.0,100.66648918460625,104.06518875877836,97.42041116793207,74.92849490569562
1182,7.0,140.05394769824525,146.4335276744424,141.2710045564415,104.26361365041653
1183,8.0,190.51945382762494,196.63743104589972,185.32893078009226,139.98699934720037
1184,9.0,241.8309040279047,260.86338791443404,234.07401608745053,191.9566705035892
1185,10.0,296.23796169067873,319.4839999835283,289.430799375889,239.02047269665084
1186,11.0,357.1879233965691,381.7718251047594,354.07855441161547,283.76009846967077
1187,12.0,415.23059137548546,447.6897561970136,416.4557431285795,341.10730862858657
1188,13.0,469.84057875672266,511.099723010088,478.8121532922969,384.807371565877
1189,14.0,523.6298094475194,578.78971901036,546.4143789225793,428.6144471608121
1190,15.0,570.4691155419964,649.2434335450594,607.6835517764632,477.5119185647269
1191,16.0,622.5370660915385,710.5499685096149,667.1329757199146,524.5747428807181
1192,17.0,661.1326761248316,767.9455766166028,710.5248573896477,566.7871100161875
1193,18.0,711.9644650121286,822.3279135654354,754.2046354318213,599.257732115443
1194,19.0,757.2921307959655,869.4353558575639,795.8708330933968,641.2867499743874
1195,20.0,797.6002479470998,913.2667080262977,843.2387642767359,687.8757788983542
1196,21.0,840.2771967021647,955.3962719913307,877.6518708688651,730.8991888513666
1197,22.0,884.9627560736934,1004.501708598699,923.715559896765,780.9744769813025
1198,23.0,922.3370736025789,1054.7320834607906,961.3190484453539,828.7052912177642
1199,24.0,964.4658842065207,1096.119216029529,997.4935011771707,877.6685073439498
1200,25.0,1004.838481586811,1143.327200210936,1037.9878155373508,920.5857940807805
1201,26.0,1049.7605810048462,1187.9422595331118,1072.4344682564656,958.1163259631802
1202,27.0,1099.7322369426988,1227.4066394466272,1106.7265889128585,995.7826359554022
1203,28.0,1148.1078200818483,1271.1374773806044,1141.5670353029734,1031.110642574181
1204,1.0,4.69017227297483,3.980270326724259,4.247602319194128,5.105682272300735
1205,2.0,13.555607570345941,9.837780091682621,8.68557426669925,11.64331342195417
1206,3.0,24.719022581335434,25.42456503431795,17.455076662301305,25.272540602413798
1207,4.0,41.05892000064753,38.94083567770979,36.807382836046514,44.02243306375022
1208,5.0,62.941220889820805,57.87103115466096,55.14663963715639,70.46756638229623
1209,6.0,89.13076268629251,78.92377374215127,84.667117952245,113.24221580689657
1210,7.0,125.9067739300499,113.68240137790306,119.49731461505274,159.63965107613714
1211,8.0,169.81214311099833,170.26654441607587,172.8015416683915,221.64555316024322
1212,9.0,219.44457034918057,220.51877802950276,231.84312950416677,274.43807828815244
1213,10.0,273.5547010388068,268.77220469870747,286.57200141056546,333.39554147631463
1214,11.0,322.52918392212644,326.92971822994946,345.7954165412731,397.9985280713216
1215,12.0,375.1785951764748,386.15046225234744,404.7201430708336,458.06205118795503
1216,13.0,426.5352569733745,440.392179274902,457.12405670601186,508.9541976108528
1217,14.0,479.7003638561998,500.30186641701584,501.1488780984464,556.0152837946084
1218,15.0,532.3106004652966,553.9832858757625,551.2428470343984,611.1551315217603
1219,16.0,574.816390862282,603.3859757905086,600.8360474215337,658.4233184553641
1220,17.0,625.6550724446679,655.5144439763208,643.7092794877456,703.3408696077382
1221,18.0,678.3450766076736,711.2681842175048,684.0530422355832,744.7028552609224
1222,19.0,726.1145040146447,768.5677699808873,722.2414692581997,787.3039930218828
1223,20.0,772.4901517882747,819.3062007313899,768.49199159997,831.9757782749871
1224,21.0,812.636061118609,860.0866745959156,821.221071291908,878.3615514560003
1225,22.0,852.8863220099424,903.4879835554406,872.7562288012045,916.160665287158
1226,23.0,890.1276123999279,942.7276341972222,922.7764219280025,954.933167103336
1227,24.0,930.2034978555656,985.229507072871,969.95526575328,992.9001853308854
1228,25.0,978.7600893113905,1023.6174579253833,1003.2598903287467,1031.6898875022512
1229,26.0,1020.1390114102944,1065.5422423042032,1045.6092018392567,1069.7556454354572
1230,27.0,1061.3879681089156,1103.046052033484,1087.9582215208916,1119.7208355172759
1231,28.0,1109.9175139968352,1142.8933579602924,1127.7099317070902,1154.3326553626696
1232,1.0,3.88715501557605,5.306772904958927,4.258856542551348,4.991830650007852
1233,2.0,8.72287235278062,13.052947763795128,8.176988652021711,16.210469768077875
1234,3.0,18.284200402682384,28.12565178896986,17.71286595728571,30.74336377054848
1235,4.0,30.977758244987438,43.78633416559398,41.8674719495974,46.567666963804236
1236,5.0,57.985137756038384,63.66346170734242,70.034938918972,63.69926691686112
1237,6.0,93.054863445008,94.4059223623116,102.24996341198377,94.15284506077641
1238,7.0,130.56436670836095,130.77523392636218,146.4389231187485,144.61165660835016
1239,8.0,179.38214866429172,170.74060739888898,198.84227134788043,196.80416042331768
1240,9.0,235.93950463370058,222.16916316453637,252.12696227865527,253.74825928410635
1241,10.0,298.0073749681996,279.70421315939666,314.4575259334571,311.21074949051183
1242,11.0,362.02605985183857,344.26624277815483,376.7969362430781,359.2692873294711
1243,12.0,417.404598378545,402.3127806946803,429.0487180016397,405.4706484823622
1244,13.0,472.7792335506135,464.09454361897633,486.0369894919587,467.199220621433
1245,14.0,531.1898474692737,521.869810108884,551.6542611032553,520.1366473477146
1246,15.0,577.2754876339359,583.2342708414384,620.8923784874808,578.4291141785754
1247,16.0,633.2481319729468,639.739872124826,685.2462916288744,627.8307994877813
1248,17.0,683.496386218757,695.0345847701258,742.0719615198325,677.3364984994046
1249,18.0,734.8774443783517,750.9104700879325,790.3439539124013,725.8348830348332
1250,19.0,788.4025013543894,805.8299268801325,836.862311023256,775.710768901104
1251,20.0,829.9351366303316,849.1727584538494,892.8719394893226,824.4381352994619
1252,21.0,872.6297992873365,896.4397890349828,943.1702493376004,868.1522838958845
1253,22.0,918.3547373717397,944.4797153037923,986.1106451607307,915.2754167979042
1254,23.0,961.834201760895,983.3450418983552,1034.7189821801328,964.5425650446066
