time,cm0,cm10,cm20,cm40,cm60,cm75
0.05,-35,-34.93,-31.15,-31,-31,-31
0.1,-35,-34.9,-31.23,-31,-31,-30.97
0.15,-35,-34.89,-31.29,-31,-31,-30.91
0.2,-35,-34.88,-31.35,-31,-31,-30.83
0.25,-35,-34.87,-31.4,-31,-31,-30.76
0.3,-34.99,-34.86,-31.45,-31,-31,-30.68
0.35,-34.98,-34.86,-31.49,-31,-31,-30.61
0.4,-34.97,-34.85,-31.54,-31,-31,-30.54
0.45,-34.95,-34.85,-31.58,-31,-31,-30.47
0.5,-34.92,-34.85,-31.62,-31,-31,-30.41
0.55,-34.88,-34.84,-31.67,-31,-30.99,-30.35
0.6,-34.85,-34.84,-31.71,-31,-30.99,-30.3
0.65,-34.83,-34.84,-31.74,-31,-30.99,-30.25
0.7,-34.81,-34.84,-31.78,-30.99,-30.99,-30.2
0.75,-34.81,-34.84,-31.82,-30.99,-30.98,-30.14
0.8,-34.82,-34.84,-31.86,-30.99,-30.98,-30.1
0.85,-34.84,-34.84,-31.89,-30.99,-30.98,-30.06
0.9,-34.87,-34.84,-31.93,-30.99,-30.97,-30.02
0.95,-34.91,-34.84,-31.96,-30.99,-30.97,-29.99
1,-34.96,-34.84,-32,-30.99,-30.97,-29.94
1.05,-35.01,-34.83,-32.03,-30.98,-30.96,-29.9
1.1,-35.06,-34.83,-32.07,-30.98,-30.96,-29.85
1.15,-35.11,-34.83,-32.1,-30.98,-30.96,-29.82
1.2,-35.16,-34.83,-32.14,-30.98,-30.95,-29.78
1.25,-35.21,-34.83,-32.17,-30.98,-30.95,-29.74
1.3,-35.26,-34.83,-32.21,-30.98,-30.95,-29.69
1.35,-35.3,-34.83,-32.24,-30.98,-30.95,-29.65
1.4,-35.34,-34.83,-32.27,-30.98,-30.95,-29.59
1.45,-35.38,-34.83,-32.3,-30.98,-30.94,-29.54
1.5,-35.41,-34.83,-32.34,-30.99,-30.94,-29.49
1.55,-35.45,-34.83,-32.37,-30.99,-30.94,-29.43
1.6,-35.48,-34.83,-32.4,-30.99,-30.94,-29.38
1.65,-35.52,-34.84,-32.43,-30.99,-30.94,-29.32
1.7,-35.57,-34.84,-32.46,-30.99,-30.94,-29.26
1.75,-35.63,-34.85,-32.49,-31,-30.94,-29.21
1.8,-35.7,-34.85,-32.52,-31,-30.94,-29.15
1.85,-35.78,-34.86,-32.55,-31,-30.94,-29.09
1.9,-35.87,-34.87,-32.58,-31.01,-30.94,-29.03
1.95,-35.96,-34.88,-32.61,-31.01,-30.94,-28.97
2,-36.07,-34.89,-32.64,-31.02,-30.95,-28.9
2.05,-36.19,-34.9,-32.67,-31.02,-30.95,-28.84
2.1,-36.3,-34.91,-32.7,-31.02,-30.95,-28.78
2.15,-36.43,-34.92,-32.72,-31.03,-30.95,-28.72
2.2,-36.57,-34.93,-32.75,-31.04,-30.96,-28.66
2.25,-36.71,-34.95,-32.78,-31.04,-30.96,-28.6
2.3,-36.82,-34.96,-32.8,-31.05,-30.96,-28.54
2.35,-36.98,-34.98,-32.83,-31.05,-30.97,-28.48
2.4,-37.14,-34.99,-32.86,-31.06,-30.97,-28.42
2.45,-37.27,-35.01,-32.88,-31.06,-30.97,-28.37
2.5,-37.39,-35.03,-32.91,-31.07,-30.98,-28.31
2.55,-37.33,-35.05,-32.94,-31.08,-30.98,-28.25
2.6,-37.42,-35.07,-32.96,-31.09,-30.99,-28.19
2.65,-37.37,-35.08,-32.97,-31.09,-30.99,-28.12
2.7,-37.33,-35.1,-32.99,-31.09,-30.99,-28.07
2.75,-37.27,-35.13,-33.02,-31.1,-31,-28.01
2.8,-37.13,-35.16,-33.04,-31.11,-31,-27.95
2.85,-36.9,-35.19,-33.07,-31.12,-31.01,-27.89
2.9,-36.56,-35.21,-33.09,-31.12,-31.01,-27.83
2.95,-36.12,-35.25,-33.11,-31.13,-31.02,-27.78
3,-35.62,-35.28,-33.14,-31.14,-31.02,-27.72
3.05,-35.08,-35.31,-33.16,-31.15,-31.03,-27.66
3.1,-34.51,-35.34,-33.19,-31.15,-31.03,-27.61
3.15,-33.94,-35.37,-33.21,-31.16,-31.04,-27.55
3.2,-33.41,-35.41,-33.23,-31.17,-31.05,-27.5
3.25,-32.93,-35.44,-33.25,-31.18,-31.05,-27.44
3.3,-32.53,-35.47,-33.28,-31.19,-31.06,-27.39
3.35,-32.2,-35.5,-33.3,-31.2,-31.06,-27.33
3.4,-31.93,-35.53,-33.32,-31.2,-31.07,-27.27
3.45,-31.72,-35.55,-33.34,-31.21,-31.07,-27.22
3.5,-31.56,-35.57,-33.36,-31.22,-31.08,-27.16
3.55,-31.46,-35.57,-33.39,-31.23,-31.09,-27.11
3.6,-31.41,-35.56,-33.41,-31.24,-31.09,-27.05
3.65,-31.41,-35.54,-33.43,-31.24,-31.1,-27
3.7,-31.44,-35.5,-33.45,-31.25,-31.1,-26.95
3.75,-31.48,-35.44,-33.47,-31.26,-31.11,-26.89
3.8,-31.54,-35.36,-33.49,-31.27,-31.11,-26.84
3.85,-31.6,-35.27,-33.51,-31.28,-31.12,-26.79
3.9,-31.67,-35.17,-33.53,-31.29,-31.12,-26.74
3.95,-31.72,-35.05,-33.55,-31.29,-31.13,-26.69
4,-31.78,-34.94,-33.57,-31.3,-31.14,-26.64
4.05,-31.82,-34.82,-33.59,-31.31,-31.14,-26.59
4.1,-31.86,-34.7,-33.62,-31.32,-31.15,-26.54
4.15,-31.9,-34.59,-33.64,-31.33,-31.15,-26.49
4.2,-31.93,-34.48,-33.66,-31.33,-31.16,-26.44
4.25,-31.96,-34.37,-33.68,-31.34,-31.16,-26.39
4.3,-32,-34.27,-33.7,-31.35,-31.17,-26.34
4.35,-32.03,-34.18,-33.72,-31.36,-31.17,-26.29
4.4,-32.08,-34.09,-33.74,-31.36,-31.18,-26.24
4.45,-32.12,-34.01,-33.76,-31.37,-31.18,-26.19
4.5,-32.17,-33.93,-33.78,-31.38,-31.18,-26.14
4.55,-32.23,-33.86,-33.8,-31.38,-31.19,-26.09
4.6,-32.29,-33.79,-33.82,-31.39,-31.19,-26.04
4.65,-32.36,-33.73,-33.84,-31.4,-31.19,-26
4.7,-32.44,-33.68,-33.86,-31.4,-31.2,-25.95
4.75,-32.53,-33.62,-33.87,-31.41,-31.2,-25.9
4.8,-32.62,-33.57,-33.89,-31.41,-31.2,-25.86
4.85,-32.72,-33.53,-33.91,-31.42,-31.21,-25.81
4.9,-32.82,-33.49,-33.93,-31.43,-31.21,-25.77
4.95,-32.92,-33.46,-33.95,-31.43,-31.21,-25.73
5,-33.02,-33.43,-33.96,-31.44,-31.22,-25.68
5.05,-33.13,-33.4,-33.98,-31.44,-31.22,-25.64
5.1,-33.23,-33.37,-34,-31.45,-31.22,-25.6
5.15,-33.33,-33.35,-34.01,-31.45,-31.23,-25.55
5.2,-33.42,-33.33,-34.03,-31.46,-31.23,-25.51
5.25,-33.52,-33.31,-34.05,-31.46,-31.23,-25.46
5.3,-33.61,-33.3,-34.06,-31.47,-31.23,-25.42
5.35,-33.69,-33.29,-34.08,-31.47,-31.23,-25.38
5.4,-33.75,-33.29,-34.09,-31.48,-31.24,-25.33
5.45,-33.81,-33.29,-34.1,-31.48,-31.24,-25.29
5.5,-33.84,-33.29,-34.12,-31.49,-31.24,-25.25
5.55,-33.86,-33.29,-34.13,-31.49,-31.24,-25.21
5.6,-33.85,-33.3,-34.14,-31.5,-31.24,-25.17
5.65,-33.83,-33.31,-34.15,-31.5,-31.24,-25.13
5.7,-33.79,-33.32,-34.16,-31.5,-31.24,-25.08
5.75,-33.73,-33.33,-34.17,-31.51,-31.24,-25.04
5.8,-33.65,-33.34,-34.17,-31.51,-31.24,-25
5.85,-33.56,-33.35,-34.18,-31.51,-31.24,-24.97
5.9,-33.45,-33.37,-34.19,-31.51,-31.24,-24.93
5.95,-33.34,-33.38,-34.19,-31.52,-31.24,-24.89
6,-33.21,-33.39,-34.19,-31.52,-31.24,-24.85
6.05,-33.08,-33.41,-34.2,-31.52,-31.24,-24.81
6.1,-32.94,-33.42,-34.2,-31.53,-31.24,-24.77
6.15,-32.8,-33.43,-34.2,-31.53,-31.24,-24.74
6.2,-32.67,-33.43,-34.2,-31.53,-31.24,-24.7
6.25,-32.56,-33.44,-34.2,-31.53,-31.24,-24.66
6.3,-32.47,-33.44,-34.2,-31.54,-31.24,-24.63
6.35,-32.4,-33.44,-34.19,-31.54,-31.24,-24.59
6.4,-32.36,-33.44,-34.19,-31.54,-31.24,-24.55
6.45,-32.34,-33.43,-34.19,-31.54,-31.24,-24.51
6.5,-32.34,-33.42,-34.18,-31.54,-31.24,-24.48
6.55,-32.37,-33.41,-34.18,-31.55,-31.23,-24.44
6.6,-32.42,-33.39,-34.17,-31.55,-31.23,-24.4
6.65,-32.48,-33.37,-34.17,-31.55,-31.23,-24.37
6.7,-32.57,-33.35,-34.16,-31.55,-31.23,-24.33
6.75,-32.68,-33.33,-34.15,-31.55,-31.23,-24.3
6.8,-32.8,-33.3,-34.14,-31.55,-31.22,-24.26
6.85,-32.93,-33.28,-34.14,-31.55,-31.22,-24.23
6.9,-33.06,-33.26,-34.13,-31.55,-31.22,-24.19
6.95,-33.2,-33.24,-34.12,-31.55,-31.22,-24.16
7,-33.34,-33.22,-34.11,-31.55,-31.21,-24.12
7.05,-33.49,-33.2,-34.1,-31.55,-31.21,-24.09
7.1,-33.63,-33.19,-34.09,-31.55,-31.2,-24.06
7.15,-33.77,-33.17,-34.08,-31.55,-31.2,-24.02
7.2,-33.9,-33.17,-34.07,-31.55,-31.19,-23.99
7.25,-34.04,-33.16,-34.07,-31.54,-31.19,-23.96
7.3,-34.17,-33.16,-34.06,-31.54,-31.18,-23.93
7.35,-34.3,-33.17,-34.05,-31.54,-31.18,-23.89
7.4,-34.43,-33.17,-34.04,-31.54,-31.17,-23.86
7.45,-34.56,-33.18,-34.03,-31.53,-31.17,-23.83
7.5,-34.68,-33.2,-34.02,-31.53,-31.16,-23.8
7.55,-34.8,-33.21,-34.01,-31.53,-31.15,-23.77
7.6,-34.92,-33.23,-34,-31.52,-31.15,-23.74
7.65,-35.02,-33.25,-33.99,-31.52,-31.15,-23.71
7.7,-35.13,-33.27,-33.98,-31.52,-31.14,-23.68
7.75,-35.23,-33.3,-33.97,-31.51,-31.13,-23.64
7.8,-35.35,-33.33,-33.96,-31.51,-31.13,-23.61
7.85,-35.46,-33.36,-33.95,-31.51,-31.12,-23.58
7.9,-35.58,-33.39,-33.94,-31.5,-31.12,-23.55
7.95,-35.71,-33.42,-33.93,-31.5,-31.11,-23.51
8,-35.84,-33.45,-33.92,-31.49,-31.11,-23.48
8.05,-35.97,-33.49,-33.91,-31.49,-31.1,-23.45
8.1,-36.1,-33.53,-33.9,-31.49,-31.09,-23.42
8.15,-36.25,-33.56,-33.89,-31.48,-31.08,-23.39
8.2,-36.4,-33.6,-33.88,-31.47,-31.08,-23.36
8.25,-36.54,-33.64,-33.87,-31.47,-31.07,-23.33
8.3,-36.72,-33.68,-33.86,-31.46,-31.06,-23.3
8.35,-36.91,-33.73,-33.85,-31.46,-31.05,-23.27
8.4,-37.09,-33.77,-33.84,-31.45,-31.04,-23.24
8.45,-37.25,-33.82,-33.83,-31.44,-31.03,-23.21
8.5,-37.43,-33.86,-33.82,-31.44,-31.02,-23.18
8.55,-37.71,-33.91,-33.81,-31.43,-31.01,-23.15
8.6,-38.06,-33.96,-33.81,-31.42,-31,-23.12
8.65,-38.3,-34.01,-33.8,-31.41,-30.99,-23.09
8.7,-38.52,-34.05,-33.79,-31.4,-30.98,-23.07
8.75,-38.73,-34.1,-33.78,-31.39,-30.97,-23.04
8.8,-38.96,-34.15,-33.77,-31.38,-30.96,-23.01
8.85,-39.23,-34.21,-33.76,-31.37,-30.95,-22.98
8.9,-39.5,-34.26,-33.75,-31.37,-30.94,-22.95
8.95,-39.75,-34.31,-33.74,-31.35,-30.93,-22.92
9,-39.99,-34.36,-33.74,-31.34,-30.91,-22.9
9.05,-40.22,-34.42,-33.73,-31.33,-30.9,-22.87
9.1,-40.44,-34.47,-33.72,-31.32,-30.89,-22.84
9.15,-40.69,-34.52,-33.72,-31.31,-30.88,-22.81
9.2,-40.95,-34.58,-33.71,-31.3,-30.86,-22.78
9.25,-41.19,-34.64,-33.7,-31.29,-30.85,-22.76
9.3,-41.42,-34.69,-33.7,-31.28,-30.84,-22.73
9.35,-41.64,-34.74,-33.7,-31.27,-30.83,-22.71
9.4,-41.84,-34.8,-33.69,-31.26,-30.82,-22.68
9.45,-42.02,-34.86,-33.69,-31.25,-30.8,-22.64
9.5,-42.18,-34.92,-33.68,-31.24,-30.79,-22.61
9.55,-42.31,-34.98,-33.68,-31.23,-30.78,-22.58
9.6,-42.39,-35.04,-33.68,-31.22,-30.77,-22.56
9.65,-42.44,-35.09,-33.68,-31.21,-30.76,-22.53
9.7,-42.47,-35.15,-33.67,-31.2,-30.75,-22.5
9.75,-42.46,-35.22,-33.67,-31.19,-30.74,-22.47
9.8,-42.43,-35.28,-33.67,-31.17,-30.73,-22.44
9.85,-42.38,-35.33,-33.67,-31.16,-30.72,-22.42
9.9,-42.28,-35.4,-33.67,-31.15,-30.7,-22.39
9.95,-42.16,-35.45,-33.67,-31.14,-30.69,-22.36
10,-42,-35.51,-33.67,-31.13,-30.68,-22.33
10.05,-41.78,-35.57,-33.67,-31.12,-30.66,-22.3
10.1,-41.48,-35.63,-33.67,-31.1,-30.65,-22.28
10.15,-41.05,-35.68,-33.68,-31.09,-30.64,-22.25
10.2,-40.46,-35.74,-33.68,-31.08,-30.62,-22.22
10.25,-39.68,-35.8,-33.68,-31.07,-30.61,-22.2
10.3,-38.78,-35.86,-33.69,-31.05,-30.59,-22.17
10.35,-37.65,-35.91,-33.69,-31.04,-30.58,-22.14
10.4,-37.1,-35.97,-33.69,-31.02,-30.56,-22.11
10.45,-36.23,-36.02,-33.7,-31.01,-30.55,-22.08
10.5,-35.28,-36.07,-33.7,-31,-30.54,-22.06
10.55,-34.4,-36.13,-33.71,-30.99,-30.52,-22.04
10.6,-33.58,-36.18,-33.71,-30.98,-30.51,-22.02
10.65,-32.85,-36.22,-33.72,-30.97,-30.5,-22
10.7,-32.2,-36.27,-33.72,-30.95,-30.48,-21.97
10.75,-31.61,-36.32,-33.73,-30.94,-30.47,-21.94
10.8,-31.05,-36.37,-33.74,-30.92,-30.45,-21.92
10.85,-30.52,-36.41,-33.75,-30.91,-30.44,-21.89
10.9,-29.96,-36.45,-33.76,-30.89,-30.42,-21.86
10.95,-29.61,-36.49,-33.77,-30.88,-30.4,-21.84
11,-29.23,-36.52,-33.78,-30.86,-30.39,-21.81
11.05,-28.9,-36.54,-33.79,-30.84,-30.37,-21.78
11.1,-28.67,-36.53,-33.8,-30.83,-30.35,-21.75
11.15,-28.48,-36.49,-33.81,-30.82,-30.34,-21.73
11.2,-28.36,-36.4,-33.82,-30.8,-30.33,-21.7
11.25,-28.3,-36.24,-33.84,-30.79,-30.32,-21.67
11.3,-28.28,-36.01,-33.85,-30.78,-30.3,-21.64
11.35,-28.31,-35.72,-33.86,-30.77,-30.29,-21.61
11.4,-28.36,-35.36,-33.88,-30.75,-30.28,-21.58
11.45,-28.43,-34.96,-33.89,-30.74,-30.26,-21.55
11.5,-28.53,-34.53,-33.9,-30.73,-30.25,-21.52
11.55,-28.65,-34.1,-33.92,-30.72,-30.24,-21.49
11.6,-28.78,-33.67,-33.93,-30.7,-30.22,-21.46
11.65,-28.94,-33.26,-33.95,-30.69,-30.21,-21.43
11.7,-29.11,-32.87,-33.97,-30.68,-30.2,-21.41
11.75,-29.29,-32.51,-33.98,-30.66,-30.18,-21.38
11.8,-29.49,-32.17,-34,-30.65,-30.17,-21.35
11.85,-29.69,-31.88,-34.02,-30.64,-30.15,-21.32
11.9,-29.94,-31.62,-34.03,-30.62,-30.14,-21.29
11.95,-30.16,-31.38,-34.05,-30.61,-30.12,-21.26
12,-30.37,-31.19,-34.07,-30.6,-30.11,-21.24
12.05,-30.57,-31.02,-34.09,-30.58,-30.09,-21.21
12.1,-30.77,-30.89,-34.11,-30.57,-30.07,-21.18
12.15,-30.95,-30.79,-34.13,-30.55,-30.06,-21.15
12.2,-31.13,-30.71,-34.15,-30.54,-30.04,-21.13
12.25,-31.3,-30.67,-34.16,-30.52,-30.03,-21.1
12.3,-31.46,-30.65,-34.18,-30.51,-30.01,-21.07
12.35,-31.62,-30.66,-34.2,-30.5,-30,-21.04
12.4,-31.77,-30.69,-34.22,-30.48,-29.98,-21.01
12.45,-31.92,-30.73,-34.24,-30.47,-29.96,-20.99
12.5,-32.07,-30.77,-34.25,-30.45,-29.95,-20.96
12.55,-32.22,-30.82,-34.27,-30.44,-29.93,-20.93
12.6,-32.37,-30.87,-34.28,-30.42,-29.91,-20.91
12.65,-32.52,-30.92,-34.3,-30.41,-29.9,-20.88
12.7,-32.68,-30.97,-34.31,-30.39,-29.88,-20.85
12.75,-32.85,-31.03,-34.32,-30.38,-29.86,-20.82
12.8,-33.01,-31.08,-34.32,-30.36,-29.85,-20.8
12.85,-33.18,-31.13,-34.33,-30.35,-29.83,-20.77
12.9,-33.34,-31.19,-34.33,-30.34,-29.82,-20.74
12.95,-33.5,-31.25,-34.33,-30.33,-29.81,-20.71
13,-33.67,-31.3,-34.32,-30.32,-29.79,-20.68
13.05,-33.83,-31.36,-34.32,-30.31,-29.78,-20.65
13.1,-33.99,-31.42,-34.3,-30.3,-29.76,-20.62
13.15,-34.15,-31.48,-34.29,-30.29,-29.75,-20.6
13.2,-34.31,-31.54,-34.27,-30.28,-29.73,-20.57
13.25,-34.47,-31.61,-34.25,-30.27,-29.72,-20.54
13.3,-34.61,-31.67,-34.23,-30.26,-29.7,-20.51
13.35,-34.76,-31.73,-34.2,-30.24,-29.68,-20.48
13.4,-34.91,-31.8,-34.17,-30.23,-29.67,-20.45
13.45,-35.07,-31.86,-34.14,-30.22,-29.65,-20.43
13.5,-35.21,-31.93,-34.11,-30.21,-29.63,-20.4
13.55,-35.36,-32,-34.08,-30.2,-29.61,-20.37
13.6,-35.5,-32.06,-34.04,-30.18,-29.6,-20.34
13.65,-35.64,-32.13,-34,-30.17,-29.58,-20.32
13.7,-35.8,-32.2,-33.97,-30.16,-29.56,-20.29
13.75,-35.95,-32.27,-33.93,-30.15,-29.54,-20.26
13.8,-36.1,-32.33,-33.89,-30.13,-29.53,-20.23
13.85,-36.25,-32.4,-33.85,-30.12,-29.51,-20.21
13.9,-36.39,-32.47,-33.81,-30.11,-29.49,-20.18
13.95,-36.55,-32.54,-33.77,-30.09,-29.47,-20.15
14,-36.73,-32.61,-33.73,-30.08,-29.46,-20.13
14.05,-36.91,-32.68,-33.69,-30.07,-29.44,-20.1
14.1,-37.08,-32.74,-33.66,-30.05,-29.42,-20.08
14.15,-37.24,-32.81,-33.62,-30.04,-29.4,-20.05
14.2,-37.35,-32.88,-33.58,-30.02,-29.38,-20.02
14.25,-37.35,-32.95,-33.55,-30.01,-29.36,-20
14.3,-37.77,-33.02,-33.51,-29.99,-29.35,-19.97
14.35,-38.14,-33.09,-33.48,-29.98,-29.33,-19.95
14.4,-38.4,-33.16,-33.45,-29.96,-29.31,-19.92
14.45,-38.63,-33.24,-33.41,-29.95,-29.29,-19.9
14.5,-38.84,-33.31,-33.38,-29.93,-29.27,-19.87
14.55,-39.04,-33.38,-33.35,-29.92,-29.25,-19.85
14.6,-39.17,-33.45,-33.33,-29.9,-29.23,-19.82
14.65,-39.25,-33.51,-33.3,-29.89,-29.21,-19.8
14.7,-39.45,-33.58,-33.27,-29.87,-29.19,-19.77
14.75,-39.78,-33.65,-33.25,-29.85,-29.17,-19.75
14.8,-40.07,-33.72,-33.23,-29.84,-29.15,-19.72
14.85,-40.32,-33.79,-33.2,-29.83,-29.14,-19.69
14.9,-40.55,-33.86,-33.18,-29.81,-29.12,-19.66
14.95,-40.75,-33.93,-33.16,-29.8,-29.1,-19.63
15,-40.92,-34,-33.14,-29.78,-29.08,-19.61
15.05,-41.07,-34.07,-33.13,-29.76,-29.06,-19.58
15.1,-41.27,-34.13,-33.11,-29.75,-29.04,-19.55
15.15,-41.51,-34.2,-33.09,-29.73,-29.02,-19.53
15.2,-41.75,-34.27,-33.08,-29.71,-28.99,-19.5
15.25,-42,-34.34,-33.07,-29.69,-28.97,-19.47
15.3,-42.25,-34.4,-33.06,-29.67,-28.95,-19.45
15.35,-42.49,-34.47,-33.04,-29.65,-28.93,-19.42
15.4,-42.74,-34.54,-33.03,-29.64,-28.9,-19.39
15.45,-43,-34.61,-33.03,-29.62,-28.88,-19.37
15.5,-43.26,-34.68,-33.02,-29.6,-28.86,-19.34
15.55,-43.5,-34.75,-33.01,-29.58,-28.83,-19.31
15.6,-43.74,-34.82,-33.01,-29.55,-28.81,-19.29
15.65,-43.95,-34.89,-33,-29.53,-28.79,-19.26
15.7,-44.16,-34.95,-33,-29.51,-28.76,-19.23
15.75,-44.37,-35.02,-32.99,-29.49,-28.74,-19.21
15.8,-44.65,-35.09,-32.99,-29.47,-28.72,-19.18
15.85,-44.93,-35.16,-32.99,-29.45,-28.69,-19.16
15.9,-45.21,-35.23,-32.99,-29.43,-28.67,-19.13
15.95,-45.48,-35.29,-32.99,-29.41,-28.64,-19.1
16,-45.74,-35.36,-32.99,-29.38,-28.62,-19.08
16.05,-45.99,-35.43,-32.99,-29.36,-28.59,-19.05
16.1,-46.24,-35.5,-33,-29.34,-28.57,-19.02
16.15,-46.48,-35.56,-33,-29.32,-28.54,-19
16.2,-46.72,-35.63,-33,-29.29,-28.52,-18.97
16.25,-46.95,-35.69,-33.01,-29.27,-28.49,-18.94
16.3,-47.2,-35.76,-33.01,-29.25,-28.47,-18.92
16.35,-47.44,-35.83,-33.02,-29.22,-28.44,-18.89
16.4,-47.95,-35.89,-33.03,-29.2,-28.42,-18.86
16.45,-48.35,-35.96,-33.04,-29.18,-28.39,-18.83
16.5,-48.71,-36.03,-33.04,-29.16,-28.37,-18.81
16.55,-49.05,-36.1,-33.05,-29.14,-28.35,-18.78
16.6,-49.39,-36.17,-33.06,-29.11,-28.32,-18.75
16.65,-49.72,-36.25,-33.07,-29.09,-28.3,-18.72
16.7,-50.04,-36.32,-33.08,-29.07,-28.27,-18.69
16.75,-50.35,-36.39,-33.1,-29.05,-28.24,-18.65
16.8,-50.66,-36.47,-33.11,-29.02,-28.22,-18.62
16.85,-50.97,-36.54,-33.12,-29,-28.19,-18.59
16.9,-51.28,-36.6,-33.13,-28.97,-28.17,-18.56
16.95,-51.58,-36.67,-33.15,-28.95,-28.14,-18.53
17,-51.93,-36.75,-33.16,-28.92,-28.11,-18.5
17.05,-52.29,-36.82,-33.18,-28.9,-28.08,-18.47
17.1,-52.63,-36.9,-33.19,-28.87,-28.06,-18.44
17.15,-52.93,-36.97,-33.21,-28.85,-28.03,-18.41
17.2,-53.23,-37.02,-33.22,-28.82,-28,-18.38
17.25,-53.5,-37.08,-33.24,-28.79,-27.97,-18.35
17.3,-53.68,-37.17,-33.26,-28.77,-27.95,-18.32
17.35,-53.59,-37.26,-33.27,-28.74,-27.92,-18.29
17.4,-53.02,-37.34,-33.29,-28.72,-27.89,-18.26
17.45,-51.62,-37.37,-33.31,-28.69,-27.86,-18.23
17.5,-49.22,-37.36,-33.33,-28.67,-27.84,-18.2
17.55,-47.09,-37.47,-33.34,-28.64,-27.81,-18.17
17.6,-44.61,-37.62,-33.36,-28.62,-27.78,-18.14
17.65,-40.5,-37.76,-33.38,-28.59,-27.76,-18.11
17.7,-37.26,-37.89,-33.4,-28.57,-27.73,-18.08
17.75,-35.64,-37.98,-33.42,-28.54,-27.7,-18.05
17.8,-33.79,-38.05,-33.44,-28.52,-27.67,-18.02
17.85,-32.32,-38.08,-33.46,-28.49,-27.65,-17.99
17.9,-30.97,-38.12,-33.49,-28.46,-27.62,-17.96
17.95,-29.79,-38.13,-33.51,-28.44,-27.59,-17.93
18,-29.15,-38.14,-33.53,-28.42,-27.57,-17.9
18.05,-28.51,-38.12,-33.55,-28.39,-27.54,-17.87
18.1,-28.14,-38.08,-33.57,-28.37,-27.51,-17.84
18.15,-27.86,-38.01,-33.6,-28.34,-27.49,-17.81
18.2,-27.73,-37.95,-33.62,-28.32,-27.46,-17.78
18.25,-27.67,-37.84,-33.64,-28.29,-27.43,-17.75
18.3,-27.67,-37.65,-33.67,-28.27,-27.41,-17.72
18.35,-27.71,-37.6,-33.69,-28.24,-27.38,-17.69
18.4,-27.78,-37.26,-33.71,-28.22,-27.36,-17.65
18.45,-27.88,-36.82,-33.74,-28.2,-27.33,-17.62
18.5,-27.99,-36.17,-33.76,-28.17,-27.3,-17.59
18.55,-28.13,-35.43,-33.79,-28.14,-27.27,-17.56
18.6,-28.29,-34.7,-33.81,-28.12,-27.24,-17.53
18.65,-28.47,-34.02,-33.84,-28.09,-27.22,-17.49
18.7,-28.66,-33.4,-33.87,-28.06,-27.19,-17.46
18.75,-28.88,-32.84,-33.89,-28.04,-27.16,-17.43
18.8,-29.1,-32.35,-33.92,-28.01,-27.13,-17.4
18.85,-29.33,-31.91,-33.95,-27.99,-27.1,-17.37
18.9,-29.56,-31.53,-33.97,-27.96,-27.08,-17.34
18.95,-29.79,-31.2,-34,-27.93,-27.05,-17.31
19,-30.1,-30.92,-34.03,-27.91,-27.02,-17.28
19.05,-30.32,-30.68,-34.06,-27.88,-26.99,-17.25
19.1,-30.57,-30.5,-34.09,-27.85,-26.97,-17.22
19.15,-30.78,-30.35,-34.11,-27.83,-26.94,-17.19
19.2,-31,-30.23,-34.14,-27.8,-26.91,-17.16
19.25,-31.2,-30.15,-34.17,-27.78,-26.89,-17.13
19.3,-31.39,-30.1,-34.2,-27.75,-26.86,-17.1
19.35,-31.58,-30.08,-34.23,-27.73,-26.83,-17.07
19.4,-31.76,-30.09,-34.26,-27.7,-26.8,-17.04
19.45,-31.94,-30.13,-34.29,-27.68,-26.78,-17.01
19.5,-32.11,-30.2,-34.32,-27.65,-26.75,-16.98
19.55,-32.28,-30.3,-34.34,-27.63,-26.73,-16.95
19.6,-32.45,-30.4,-34.37,-27.6,-26.7,-16.93
19.65,-32.62,-30.49,-34.4,-27.58,-26.67,-16.9
19.7,-32.79,-30.58,-34.42,-27.55,-26.65,-16.87
19.75,-32.96,-30.66,-34.45,-27.53,-26.62,-16.84
19.8,-33.13,-30.74,-34.47,-27.5,-26.6,-16.81
19.85,-33.3,-30.82,-34.49,-27.48,-26.57,-16.78
19.9,-33.46,-30.9,-34.51,-27.46,-26.55,-16.76
19.95,-33.63,-30.97,-34.52,-27.43,-26.52,-16.73
20,-33.79,-31.05,-34.53,-27.41,-26.5,-16.69
20.05,-33.96,-31.13,-34.54,-27.39,-26.47,-16.66
20.1,-34.12,-31.2,-34.54,-27.36,-26.45,-16.63
20.15,-34.28,-31.28,-34.54,-27.34,-26.42,-16.6
20.2,-34.43,-31.35,-34.54,-27.31,-26.39,-16.57
20.25,-34.59,-31.43,-34.53,-27.29,-26.37,-16.54
20.3,-34.75,-31.5,-34.51,-27.26,-26.34,-16.52
20.35,-34.91,-31.58,-34.49,-27.24,-26.32,-16.49
20.4,-35.06,-31.65,-34.47,-27.21,-26.29,-16.46
20.45,-35.22,-31.73,-34.44,-27.19,-26.27,-16.43
20.5,-35.37,-31.81,-34.41,-27.17,-26.24,-16.41
20.55,-35.52,-31.88,-34.37,-27.14,-26.22,-16.38
20.6,-35.69,-31.96,-34.33,-27.12,-26.19,-16.35
20.65,-35.85,-32.03,-34.29,-27.1,-26.17,-16.32
20.7,-36.01,-32.11,-34.25,-27.07,-26.14,-16.3
20.75,-36.16,-32.18,-34.2,-27.05,-26.12,-16.27
